Timestamp,Machine_ID,Operator_ID,Units_Produced,Defective_Units,Production_Time_min
2024-01-19 03:00:00,Machine_6,1008,272,8,32
2024-01-19 03:00:00,Machine_7,1004,186,8,17
2024-01-19 03:00:00,Machine_8,1000,286,4,79
2024-01-19 03:00:00,Machine_9,1002,454,1,78
2024-01-19 03:00:00,Machine_10,1006,168,5,116
2024-01-19 04:00:00,Machine_1,1008,367,5,104
2024-01-19 04:00:00,Machine_2,1007,139,2,34
2024-01-19 04:00:00,Machine_3,1009,56,2,43
2024-01-19 04:00:00,Machine_4,1004,309,6,118
2024-01-19 04:00:00,Machine_5,1006,273,1,55
2024-01-19 04:00:00,Machine_6,1003,117,3,82
2024-01-19 04:00:00,Machine_7,1001,328,7,68
2024-01-19 04:00:00,Machine_8,1005,211,7,44
2024-01-19 04:00:00,Machine_9,1002,369,8,55
2024-01-19 04:00:00,Machine_10,1000,77,4,23
2024-01-19 05:00:00,Machine_1,1006,121,5,80
2024-01-19 05:00:00,Machine_2,1001,484,4,120
2024-01-19 05:00:00,Machine_3,1002,222,2,35
2024-01-19 05:00:00,Machine_4,1007,229,5,46
2024-01-19 05:00:00,Machine_5,1009,205,5,47
2024-01-19 05:00:00,Machine_6,1004,278,8,114
2024-01-19 05:00:00,Machine_7,1005,487,9,44
2024-01-19 05:00:00,Machine_8,1000,76,9,76
2024-01-19 05:00:00,Machine_9,1008,358,2,91
2024-01-19 05:00:00,Machine_10,1003,106,0,45
2024-01-19 06:00:00,Machine_1,1009,95,7,26
2024-01-19 06:00:00,Machine_2,1003,132,1,10
2024-01-19 06:00:00,Machine_3,1006,195,4,89
2024-01-19 06:00:00,Machine_4,1004,272,5,71
2024-01-19 06:00:00,Machine_5,1007,276,1,24
2024-01-19 06:00:00,Machine_6,1005,352,0,112
2024-01-19 06:00:00,Machine_7,1008,50,5,81
2024-01-19 06:00:00,Machine_8,1002,276,6,118
2024-01-19 06:00:00,Machine_9,1000,284,6,48
2024-01-19 06:00:00,Machine_10,1001,245,5,71
2024-01-19 07:00:00,Machine_1,1007,330,3,65
2024-01-19 07:00:00,Machine_2,1004,444,6,36
2024-01-19 07:00:00,Machine_3,1001,181,6,93
2024-01-19 07:00:00,Machine_4,1008,188,4,24
2024-01-19 07:00:00,Machine_5,1000,399,2,33
2024-01-19 07:00:00,Machine_6,1006,69,2,79
2024-01-19 07:00:00,Machine_7,1005,388,2,105
2024-01-19 07:00:00,Machine_8,1002,158,4,84
2024-01-19 07:00:00,Machine_9,1003,418,5,98
2024-01-19 07:00:00,Machine_10,1009,64,0,23
2024-01-19 08:00:00,Machine_1,1000,107,9,72
2024-01-19 08:00:00,Machine_2,1009,71,0,32
2024-01-19 08:00:00,Machine_3,1007,167,8,104
2024-01-19 08:00:00,Machine_4,1005,139,3,33
2024-01-19 08:00:00,Machine_5,1004,177,4,64
2024-01-19 08:00:00,Machine_6,1001,157,3,90
2024-01-19 08:00:00,Machine_7,1006,453,5,85
2024-01-19 08:00:00,Machine_8,1002,175,5,78
2024-01-19 08:00:00,Machine_9,1008,151,0,82
2024-01-19 08:00:00,Machine_10,1003,289,5,78
2024-01-19 09:00:00,Machine_1,1002,313,8,27
2024-01-19 09:00:00,Machine_2,1007,463,7,105
2024-01-19 09:00:00,Machine_3,1000,131,5,62
2024-01-19 09:00:00,Machine_4,1003,295,2,69
2024-01-19 09:00:00,Machine_5,1009,475,9,90
2024-01-19 09:00:00,Machine_6,1006,343,7,77
2024-01-19 09:00:00,Machine_7,1004,232,7,52
2024-01-19 09:00:00,Machine_8,1001,177,4,74
2024-01-19 09:00:00,Machine_9,1005,132,7,90
2024-01-19 09:00:00,Machine_10,1008,498,2,89
2024-01-19 10:00:00,Machine_1,1002,256,2,65
2024-01-19 10:00:00,Machine_2,1008,250,0,106
2024-01-19 10:00:00,Machine_3,1007,381,1,10
2024-01-19 10:00:00,Machine_4,1000,356,7,27
2024-01-19 10:00:00,Machine_5,1009,173,7,119
2024-01-19 10:00:00,Machine_6,1003,326,1,89
2024-01-19 10:00:00,Machine_7,1001,481,5,52
2024-01-19 10:00:00,Machine_8,1006,242,9,112
2024-01-19 10:00:00,Machine_9,1005,389,3,100
2024-01-19 10:00:00,Machine_10,1004,436,6,74
2024-01-19 11:00:00,Machine_1,1006,245,1,116
2024-01-19 11:00:00,Machine_2,1001,124,8,18
2024-01-19 11:00:00,Machine_3,1007,325,6,32
2024-01-19 11:00:00,Machine_4,1009,161,0,53
2024-01-19 11:00:00,Machine_5,1002,396,7,69
2024-01-19 11:00:00,Machine_6,1004,386,6,10
2024-01-19 11:00:00,Machine_7,1005,461,9,26
2024-01-19 11:00:00,Machine_8,1008,137,6,59
2024-01-19 11:00:00,Machine_9,1000,141,4,96
2024-01-19 11:00:00,Machine_10,1003,447,1,110
2024-01-19 12:00:00,Machine_1,1003,241,5,80
2024-01-19 12:00:00,Machine_2,1005,381,9,13
2024-01-19 12:00:00,Machine_3,1008,69,9,49
2024-01-19 12:00:00,Machine_4,1004,457,4,32
2024-01-19 12:00:00,Machine_5,1007,410,4,45
2024-01-19 12:00:00,Machine_6,1000,61,0,73
2024-01-19 12:00:00,Machine_7,1001,446,0,89
2024-01-19 12:00:00,Machine_8,1002,348,0,86
2024-01-19 12:00:00,Machine_9,1009,155,0,95
2024-01-19 12:00:00,Machine_10,1006,65,3,24
2024-01-19 13:00:00,Machine_1,1006,410,8,90
2024-01-19 13:00:00,Machine_2,1009,209,7,49
2024-01-19 13:00:00,Machine_3,1001,192,1,112
2024-01-19 13:00:00,Machine_4,1005,226,2,54
2024-01-19 13:00:00,Machine_5,1000,453,8,61
2024-01-19 13:00:00,Machine_6,1002,323,8,68
2024-01-19 13:00:00,Machine_7,1003,175,2,115
2024-01-19 13:00:00,Machine_8,1008,482,5,87
2024-01-19 13:00:00,Machine_9,1007,226,6,85
2024-01-19 13:00:00,Machine_10,1004,86,6,23
2024-01-19 14:00:00,Machine_1,1004,448,2,76
2024-01-19 14:00:00,Machine_2,1009,199,6,106
2024-01-19 14:00:00,Machine_3,1006,273,4,37
2024-01-19 14:00:00,Machine_4,1000,483,2,36
2024-01-19 14:00:00,Machine_5,1008,110,5,41
2024-01-19 14:00:00,Machine_6,1005,235,0,36
2024-01-19 14:00:00,Machine_7,1007,451,2,112
2024-01-19 14:00:00,Machine_8,1003,480,2,96
2024-01-19 14:00:00,Machine_9,1001,397,5,25
2024-01-19 14:00:00,Machine_10,1002,315,1,92
2024-01-19 15:00:00,Machine_1,1002,374,1,33
2024-01-19 15:00:00,Machine_2,1000,157,6,45
2024-01-19 15:00:00,Machine_3,1008,156,3,32
2024-01-19 15:00:00,Machine_4,1009,439,2,61
2024-01-19 15:00:00,Machine_5,1007,218,9,43
2024-01-19 15:00:00,Machine_6,1006,400,5,30
2024-01-19 15:00:00,Machine_7,1001,457,0,70
2024-01-19 15:00:00,Machine_8,1004,466,7,114
2024-01-19 15:00:00,Machine_9,1005,311,6,27
2024-01-19 15:00:00,Machine_10,1003,147,4,19
2024-01-19 16:00:00,Machine_1,1009,336,6,38
2024-01-19 16:00:00,Machine_2,1006,65,5,60
2024-01-19 16:00:00,Machine_3,1005,68,1,39
2024-01-19 16:00:00,Machine_4,1000,53,4,47
2024-01-19 16:00:00,Machine_5,1002,155,8,59
2024-01-19 16:00:00,Machine_6,1003,197,8,29
2024-01-19 16:00:00,Machine_7,1004,100,9,65
2024-01-19 16:00:00,Machine_8,1007,435,9,109
2024-01-19 16:00:00,Machine_9,1008,272,5,55
2024-01-19 16:00:00,Machine_10,1001,484,9,64
2024-01-19 17:00:00,Machine_1,1007,293,6,51
2024-01-19 17:00:00,Machine_2,1001,151,2,74
2024-01-19 17:00:00,Machine_3,1008,263,8,91
2024-01-19 17:00:00,Machine_4,1000,492,6,53
2024-01-19 17:00:00,Machine_5,1005,289,5,24
2024-01-19 17:00:00,Machine_6,1003,286,8,47
2024-01-19 17:00:00,Machine_7,1002,277,4,78
2024-01-19 17:00:00,Machine_8,1006,305,5,20
2024-01-19 17:00:00,Machine_9,1004,460,9,54
2024-01-19 17:00:00,Machine_10,1009,289,8,20
2024-01-19 18:00:00,Machine_1,1008,334,2,59
2024-01-19 18:00:00,Machine_2,1005,428,7,75
2024-01-19 18:00:00,Machine_3,1009,366,5,60
2024-01-19 18:00:00,Machine_4,1004,498,7,20
2024-01-19 18:00:00,Machine_5,1000,246,6,32
2024-01-19 18:00:00,Machine_6,1001,466,9,74
2024-01-19 18:00:00,Machine_7,1002,393,6,118
2024-01-19 18:00:00,Machine_8,1006,254,4,47
2024-01-19 18:00:00,Machine_9,1003,316,2,89
2024-01-19 18:00:00,Machine_10,1007,167,1,26
2024-01-19 19:00:00,Machine_1,1004,252,2,58
2024-01-19 19:00:00,Machine_2,1002,185,8,33
2024-01-19 19:00:00,Machine_3,1005,417,8,32
2024-01-19 19:00:00,Machine_4,1001,222,1,60
2024-01-19 19:00:00,Machine_5,1000,59,4,93
2024-01-19 19:00:00,Machine_6,1003,468,7,87
2024-01-19 19:00:00,Machine_7,1008,91,8,85
2024-01-19 19:00:00,Machine_8,1009,355,9,111
2024-01-19 19:00:00,Machine_9,1006,158,4,53
2024-01-19 19:00:00,Machine_10,1007,499,7,18
2024-01-19 20:00:00,Machine_1,1002,67,7,44
2024-01-19 20:00:00,Machine_2,1000,210,2,12
2024-01-19 20:00:00,Machine_3,1009,136,3,10
2024-01-19 20:00:00,Machine_4,1004,223,8,21
2024-01-19 20:00:00,Machine_5,1006,80,3,77
2024-01-19 20:00:00,Machine_6,1007,266,1,83
2024-01-19 20:00:00,Machine_7,1005,302,7,53
2024-01-19 20:00:00,Machine_8,1001,66,7,32
2024-01-19 20:00:00,Machine_9,1003,116,6,75
2024-01-19 20:00:00,Machine_10,1008,240,9,113
2024-01-19 21:00:00,Machine_1,1005,171,1,12
2024-01-19 21:00:00,Machine_2,1003,341,8,96
2024-01-19 21:00:00,Machine_3,1009,190,1,33
2024-01-19 21:00:00,Machine_4,1007,447,8,72
2024-01-19 21:00:00,Machine_5,1004,150,6,112
2024-01-19 21:00:00,Machine_6,1001,339,5,43
2024-01-19 21:00:00,Machine_7,1006,109,9,118
2024-01-19 21:00:00,Machine_8,1002,415,7,28
2024-01-19 21:00:00,Machine_9,1000,448,8,90
2024-01-19 21:00:00,Machine_10,1008,231,7,58
2024-01-19 22:00:00,Machine_1,1000,326,9,70
2024-01-19 22:00:00,Machine_2,1004,163,9,70
2024-01-19 22:00:00,Machine_3,1006,340,5,78
2024-01-19 22:00:00,Machine_4,1001,459,4,110
2024-01-19 22:00:00,Machine_5,1008,102,5,88
2024-01-19 22:00:00,Machine_6,1003,499,8,59
2024-01-19 22:00:00,Machine_7,1007,378,3,14
2024-01-19 22:00:00,Machine_8,1009,145,2,119
2024-01-19 22:00:00,Machine_9,1005,332,4,14
2024-01-19 22:00:00,Machine_10,1002,376,9,107
2024-01-19 23:00:00,Machine_1,1002,141,1,58
2024-01-19 23:00:00,Machine_2,1006,123,0,93
2024-01-19 23:00:00,Machine_3,1004,273,2,66
2024-01-19 23:00:00,Machine_4,1001,265,6,17
2024-01-19 23:00:00,Machine_5,1000,354,8,107
2024-01-19 23:00:00,Machine_6,1009,77,9,100
2024-01-19 23:00:00,Machine_7,1003,467,1,44
2024-01-19 23:00:00,Machine_8,1007,209,8,24
2024-01-19 23:00:00,Machine_9,1005,309,1,77
2024-01-19 23:00:00,Machine_10,1008,372,6,26
2024-01-20 00:00:00,Machine_1,1006,277,9,28
2024-01-20 00:00:00,Machine_2,1009,467,4,64
2024-01-20 00:00:00,Machine_3,1001,84,1,11
2024-01-20 00:00:00,Machine_4,1005,109,5,119
2024-01-20 00:00:00,Machine_5,1002,234,7,23
2024-01-20 00:00:00,Machine_6,1000,209,9,82
2024-01-20 00:00:00,Machine_7,1003,479,9,90
2024-01-20 00:00:00,Machine_8,1004,282,3,29
2024-01-20 00:00:00,Machine_9,1007,157,2,51
2024-01-20 00:00:00,Machine_10,1008,329,1,113
2024-01-20 01:00:00,Machine_1,1003,250,6,103
2024-01-20 01:00:00,Machine_2,1006,75,6,28
2024-01-20 01:00:00,Machine_3,1008,385,1,25
2024-01-20 01:00:00,Machine_4,1004,220,3,98
2024-01-20 01:00:00,Machine_5,1005,278,1,97
2024-01-20 01:00:00,Machine_6,1007,356,9,90
2024-01-20 01:00:00,Machine_7,1000,432,9,36
2024-01-20 01:00:00,Machine_8,1002,93,0,61
2024-01-20 01:00:00,Machine_9,1009,348,4,15
2024-01-20 01:00:00,Machine_10,1001,227,5,44
2024-01-20 02:00:00,Machine_1,1009,212,1,17
2024-01-20 02:00:00,Machine_2,1006,333,4,103
2024-01-20 02:00:00,Machine_3,1005,158,2,92
2024-01-20 02:00:00,Machine_4,1000,104,1,30
2024-01-20 02:00:00,Machine_5,1003,132,8,53
2024-01-20 02:00:00,Machine_6,1002,176,9,26
2024-01-20 02:00:00,Machine_7,1008,371,0,29
2024-01-20 02:00:00,Machine_8,1001,438,1,26
2024-01-20 02:00:00,Machine_9,1007,82,6,44
2024-01-20 02:00:00,Machine_10,1004,267,8,33
2024-01-20 03:00:00,Machine_1,1003,497,5,104
2024-01-20 03:00:00,Machine_2,1006,81,1,21
2024-01-20 03:00:00,Machine_3,1005,344,4,66
2024-01-20 03:00:00,Machine_4,1004,123,5,49
2024-01-20 03:00:00,Machine_5,1009,500,3,108
2024-01-20 03:00:00,Machine_6,1001,410,6,116
2024-01-20 03:00:00,Machine_7,1008,422,5,100
2024-01-20 03:00:00,Machine_8,1007,348,2,22
2024-01-20 03:00:00,Machine_9,1000,151,3,33
2024-01-20 03:00:00,Machine_10,1002,179,6,56
2024-01-20 04:00:00,Machine_1,1002,268,4,64
2024-01-20 04:00:00,Machine_2,1006,241,1,97
2024-01-20 04:00:00,Machine_3,1004,259,0,120
2024-01-20 04:00:00,Machine_4,1009,208,6,34
2024-01-20 04:00:00,Machine_5,1008,211,6,105
2024-01-20 04:00:00,Machine_6,1007,498,4,75
2024-01-20 04:00:00,Machine_7,1005,468,8,83
2024-01-20 04:00:00,Machine_8,1001,465,6,118
2024-01-20 04:00:00,Machine_9,1003,149,0,93
2024-01-20 04:00:00,Machine_10,1000,83,0,92
2024-01-20 05:00:00,Machine_1,1002,318,3,17
2024-01-20 05:00:00,Machine_2,1006,104,7,37
2024-01-20 05:00:00,Machine_3,1008,481,0,10
2024-01-20 05:00:00,Machine_4,1003,133,1,70
2024-01-20 05:00:00,Machine_5,1005,127,0,72
2024-01-20 05:00:00,Machine_6,1009,351,7,18
2024-01-20 05:00:00,Machine_7,1001,366,8,91
2024-01-20 05:00:00,Machine_8,1004,139,6,28
2024-01-20 05:00:00,Machine_9,1007,100,1,12
2024-01-20 05:00:00,Machine_10,1000,173,8,14
2024-01-20 06:00:00,Machine_1,1004,184,4,49
2024-01-20 06:00:00,Machine_2,1000,227,6,18
2024-01-20 06:00:00,Machine_3,1007,68,1,18
2024-01-20 06:00:00,Machine_4,1002,361,3,96
2024-01-20 06:00:00,Machine_5,1006,360,3,85
2024-01-20 06:00:00,Machine_6,1003,276,2,106
2024-01-20 06:00:00,Machine_7,1005,407,2,88
2024-01-20 06:00:00,Machine_8,1001,374,5,26
2024-01-20 06:00:00,Machine_9,1009,453,6,12
2024-01-20 06:00:00,Machine_10,1008,66,2,76
2024-01-20 07:00:00,Machine_1,1007,126,6,43
2024-01-20 07:00:00,Machine_2,1000,154,1,11
2024-01-20 07:00:00,Machine_3,1009,257,9,80
2024-01-20 07:00:00,Machine_4,1003,483,2,118
2024-01-20 07:00:00,Machine_5,1008,121,1,102
2024-01-20 07:00:00,Machine_6,1001,367,8,89
2024-01-20 07:00:00,Machine_7,1002,158,8,60
2024-01-20 07:00:00,Machine_8,1005,71,0,70
2024-01-20 07:00:00,Machine_9,1006,94,4,37
2024-01-20 07:00:00,Machine_10,1004,304,5,41
2024-01-20 08:00:00,Machine_1,1002,342,4,90
2024-01-20 08:00:00,Machine_2,1004,438,0,74
2024-01-20 08:00:00,Machine_3,1000,209,1,104
2024-01-20 08:00:00,Machine_4,1001,145,4,23
2024-01-20 08:00:00,Machine_5,1008,108,0,52
2024-01-20 08:00:00,Machine_6,1009,365,2,58
2024-01-20 08:00:00,Machine_7,1006,437,4,64
2024-01-20 08:00:00,Machine_8,1005,152,9,93
2024-01-20 08:00:00,Machine_9,1003,270,5,103
2024-01-20 08:00:00,Machine_10,1007,215,6,96
2024-01-20 09:00:00,Machine_1,1003,243,2,51
2024-01-20 09:00:00,Machine_2,1009,250,6,114
2024-01-20 09:00:00,Machine_3,1006,153,6,16
2024-01-20 09:00:00,Machine_4,1004,299,4,14
2024-01-20 09:00:00,Machine_5,1005,223,8,17
2024-01-20 09:00:00,Machine_6,1002,351,5,109
2024-01-20 09:00:00,Machine_7,1007,380,1,70
2024-01-20 09:00:00,Machine_8,1008,383,4,106
2024-01-20 09:00:00,Machine_9,1001,297,3,51
2024-01-20 09:00:00,Machine_10,1000,336,7,103
2024-01-20 10:00:00,Machine_1,1007,449,4,86
2024-01-20 10:00:00,Machine_2,1001,151,0,24
2024-01-20 10:00:00,Machine_3,1008,306,7,25
2024-01-20 10:00:00,Machine_4,1005,174,6,57
2024-01-20 10:00:00,Machine_5,1004,355,2,45
2024-01-20 10:00:00,Machine_6,1000,279,2,18
2024-01-20 10:00:00,Machine_7,1009,76,1,52
2024-01-20 10:00:00,Machine_8,1002,98,9,81
2024-01-20 10:00:00,Machine_9,1003,178,5,58
2024-01-20 10:00:00,Machine_10,1006,93,1,73
2024-01-20 11:00:00,Machine_1,1002,212,4,21
2024-01-20 11:00:00,Machine_2,1000,339,5,118
2024-01-20 11:00:00,Machine_3,1008,120,4,41
2024-01-20 11:00:00,Machine_4,1001,252,3,51
2024-01-20 11:00:00,Machine_5,1009,488,3,74
2024-01-20 11:00:00,Machine_6,1005,264,6,33
2024-01-20 11:00:00,Machine_7,1004,87,6,55
2024-01-20 11:00:00,Machine_8,1003,278,1,12
2024-01-20 11:00:00,Machine_9,1006,340,2,53
2024-01-20 11:00:00,Machine_10,1007,428,0,19
2024-01-20 12:00:00,Machine_1,1003,388,9,110
2024-01-20 12:00:00,Machine_2,1001,472,4,76
2024-01-20 12:00:00,Machine_3,1007,484,0,66
2024-01-20 12:00:00,Machine_4,1009,414,4,52
2024-01-20 12:00:00,Machine_5,1006,180,1,14
2024-01-20 12:00:00,Machine_6,1002,499,5,59
2024-01-20 12:00:00,Machine_7,1004,396,0,71
2024-01-20 12:00:00,Machine_8,1005,431,0,11
2024-01-20 12:00:00,Machine_9,1008,492,5,97
2024-01-20 12:00:00,Machine_10,1000,338,0,56
2024-01-20 13:00:00,Machine_1,1003,231,8,35
2024-01-20 13:00:00,Machine_2,1008,445,9,116
2024-01-20 13:00:00,Machine_3,1000,147,7,91
2024-01-20 13:00:00,Machine_4,1002,469,8,111
2024-01-20 13:00:00,Machine_5,1006,459,7,103
2024-01-20 13:00:00,Machine_6,1001,318,2,91
2024-01-20 13:00:00,Machine_7,1004,485,5,63
2024-01-20 13:00:00,Machine_8,1009,120,4,119
2024-01-20 13:00:00,Machine_9,1005,469,4,80
2024-01-20 13:00:00,Machine_10,1007,67,7,51
2024-01-20 14:00:00,Machine_1,1000,235,8,101
2024-01-20 14:00:00,Machine_2,1009,87,3,111
2024-01-20 14:00:00,Machine_3,1006,348,7,26
2024-01-20 14:00:00,Machine_4,1004,464,8,68
2024-01-20 14:00:00,Machine_5,1002,348,5,66
2024-01-20 14:00:00,Machine_6,1003,195,1,118
2024-01-20 14:00:00,Machine_7,1005,188,1,115
2024-01-20 14:00:00,Machine_8,1007,422,1,92
2024-01-20 14:00:00,Machine_9,1008,119,1,37
2024-01-20 14:00:00,Machine_10,1001,184,8,88
2024-01-20 15:00:00,Machine_1,1004,410,6,44
2024-01-20 15:00:00,Machine_2,1005,141,4,106
2024-01-20 15:00:00,Machine_3,1009,145,1,118
2024-01-20 15:00:00,Machine_4,1001,290,3,118
2024-01-20 15:00:00,Machine_5,1007,357,5,29
2024-01-20 15:00:00,Machine_6,1000,134,0,92
2024-01-20 15:00:00,Machine_7,1008,374,3,107
2024-01-20 15:00:00,Machine_8,1006,367,5,19
2024-01-20 15:00:00,Machine_9,1003,402,8,79
2024-01-20 15:00:00,Machine_10,1002,474,0,10
2024-01-20 16:00:00,Machine_1,1006,115,7,102
2024-01-20 16:00:00,Machine_2,1000,412,1,92
2024-01-20 16:00:00,Machine_3,1007,59,9,116
2024-01-20 16:00:00,Machine_4,1002,460,9,87
2024-01-20 16:00:00,Machine_5,1009,144,2,104
2024-01-20 16:00:00,Machine_6,1005,233,7,65
2024-01-20 16:00:00,Machine_7,1004,318,4,91
2024-01-20 16:00:00,Machine_8,1008,246,6,35
2024-01-20 16:00:00,Machine_9,1003,144,2,66
2024-01-20 16:00:00,Machine_10,1001,180,5,84
2024-01-20 17:00:00,Machine_1,1003,428,3,110
2024-01-20 17:00:00,Machine_2,1005,226,7,22
2024-01-20 17:00:00,Machine_3,1007,79,3,86
2024-01-20 17:00:00,Machine_4,1006,444,9,107
2024-01-20 17:00:00,Machine_5,1002,266,2,27
2024-01-20 17:00:00,Machine_6,1008,496,8,28
2024-01-20 17:00:00,Machine_7,1004,253,5,92
2024-01-20 17:00:00,Machine_8,1009,51,3,57
2024-01-20 17:00:00,Machine_9,1000,365,9,68
2024-01-20 17:00:00,Machine_10,1001,146,3,29
2024-01-20 18:00:00,Machine_1,1000,386,9,80
2024-01-20 18:00:00,Machine_2,1008,92,1,110
2024-01-20 18:00:00,Machine_3,1005,207,0,19
2024-01-20 18:00:00,Machine_4,1009,452,5,117
2024-01-20 18:00:00,Machine_5,1007,359,3,49
2024-01-20 18:00:00,Machine_6,1003,252,0,98
2024-01-20 18:00:00,Machine_7,1002,421,1,56
2024-01-20 18:00:00,Machine_8,1006,413,8,113
2024-01-20 18:00:00,Machine_9,1001,205,2,40
2024-01-20 18:00:00,Machine_10,1004,249,5,75
2024-01-20 19:00:00,Machine_1,1003,456,5,27
2024-01-20 19:00:00,Machine_2,1009,300,7,41
2024-01-20 19:00:00,Machine_3,1004,460,6,101
2024-01-20 19:00:00,Machine_4,1002,119,1,118
2024-01-20 19:00:00,Machine_5,1005,255,5,112
2024-01-20 19:00:00,Machine_6,1008,483,2,76
2024-01-20 19:00:00,Machine_7,1000,64,7,119
2024-01-20 19:00:00,Machine_8,1006,479,3,111
2024-01-20 19:00:00,Machine_9,1007,420,2,105
2024-01-20 19:00:00,Machine_10,1001,156,7,12
2024-01-20 20:00:00,Machine_1,1003,388,6,21
2024-01-20 20:00:00,Machine_2,1004,394,5,70
2024-01-20 20:00:00,Machine_3,1000,377,0,90
2024-01-20 20:00:00,Machine_4,1008,444,9,18
2024-01-20 20:00:00,Machine_5,1002,270,7,68
2024-01-20 20:00:00,Machine_6,1005,260,3,36
2024-01-20 20:00:00,Machine_7,1001,422,5,85
2024-01-20 20:00:00,Machine_8,1009,204,0,70
2024-01-20 20:00:00,Machine_9,1006,361,2,80
2024-01-20 20:00:00,Machine_10,1007,375,6,33
2024-01-20 21:00:00,Machine_1,1000,478,6,13
2024-01-20 21:00:00,Machine_2,1002,326,9,120
2024-01-20 21:00:00,Machine_3,1001,304,6,65
2024-01-20 21:00:00,Machine_4,1007,354,3,42
2024-01-20 21:00:00,Machine_5,1004,466,0,118
2024-01-20 21:00:00,Machine_6,1005,419,1,57
2024-01-20 21:00:00,Machine_7,1003,410,0,33
2024-01-20 21:00:00,Machine_8,1008,331,8,98
2024-01-20 21:00:00,Machine_9,1006,276,1,42
2024-01-20 21:00:00,Machine_10,1009,248,6,55
2024-01-20 22:00:00,Machine_1,1001,210,2,27
2024-01-20 22:00:00,Machine_2,1002,401,7,66
2024-01-20 22:00:00,Machine_3,1003,401,9,72
2024-01-20 22:00:00,Machine_4,1006,262,6,81
2024-01-20 22:00:00,Machine_5,1000,333,4,41
2024-01-20 22:00:00,Machine_6,1004,301,1,100
2024-01-20 22:00:00,Machine_7,1005,469,3,85
2024-01-20 22:00:00,Machine_8,1007,419,6,75
2024-01-20 22:00:00,Machine_9,1009,476,1,69
2024-01-20 22:00:00,Machine_10,1008,147,7,56
2024-01-20 23:00:00,Machine_1,1003,130,3,13
2024-01-20 23:00:00,Machine_2,1007,255,8,106
2024-01-20 23:00:00,Machine_3,1004,104,2,38
2024-01-20 23:00:00,Machine_4,1005,465,0,93
2024-01-20 23:00:00,Machine_5,1000,226,8,71
2024-01-20 23:00:00,Machine_6,1009,419,2,39
2024-01-20 23:00:00,Machine_7,1001,166,3,108
2024-01-20 23:00:00,Machine_8,1008,106,1,13
2024-01-20 23:00:00,Machine_9,1002,202,5,74
2024-01-20 23:00:00,Machine_10,1006,167,8,68
2024-01-21 00:00:00,Machine_1,1007,235,5,47
2024-01-21 00:00:00,Machine_2,1001,309,4,80
2024-01-21 00:00:00,Machine_3,1006,358,5,35
2024-01-21 00:00:00,Machine_4,1004,231,4,96
2024-01-21 00:00:00,Machine_5,1003,67,3,31
2024-01-21 00:00:00,Machine_6,1009,53,2,35
2024-01-21 00:00:00,Machine_7,1008,405,4,20
2024-01-21 00:00:00,Machine_8,1005,490,6,31
2024-01-21 00:00:00,Machine_9,1002,221,5,30
2024-01-21 00:00:00,Machine_10,1000,319,1,62
2024-01-21 01:00:00,Machine_1,1006,425,1,72
2024-01-21 01:00:00,Machine_2,1009,161,2,71
2024-01-21 01:00:00,Machine_3,1004,401,7,21
2024-01-21 01:00:00,Machine_4,1002,69,3,96
2024-01-21 01:00:00,Machine_5,1000,230,7,95
2024-01-21 01:00:00,Machine_6,1007,189,7,24
2024-01-21 01:00:00,Machine_7,1008,482,8,26
2024-01-21 01:00:00,Machine_8,1001,225,7,74
2024-01-21 01:00:00,Machine_9,1003,410,5,41
2024-01-21 01:00:00,Machine_10,1005,156,7,54
2024-01-21 02:00:00,Machine_1,1003,248,3,66
2024-01-21 02:00:00,Machine_2,1004,214,2,112
2024-01-21 02:00:00,Machine_3,1005,402,2,69
2024-01-21 02:00:00,Machine_4,1000,62,5,108
2024-01-21 02:00:00,Machine_5,1002,307,6,41
2024-01-21 02:00:00,Machine_6,1001,343,4,53
2024-01-21 02:00:00,Machine_7,1007,432,7,52
2024-01-21 02:00:00,Machine_8,1008,58,1,117
2024-01-21 02:00:00,Machine_9,1009,394,9,65
2024-01-21 02:00:00,Machine_10,1006,129,6,106
2024-01-21 03:00:00,Machine_1,1001,341,5,100
2024-01-21 03:00:00,Machine_2,1000,287,3,43
2024-01-21 03:00:00,Machine_3,1003,170,4,15
2024-01-21 03:00:00,Machine_4,1004,148,0,51
2024-01-21 03:00:00,Machine_5,1008,120,3,22
2024-01-21 03:00:00,Machine_6,1006,89,7,56
2024-01-21 03:00:00,Machine_7,1009,244,1,120
2024-01-21 03:00:00,Machine_8,1002,251,0,39
2024-01-21 03:00:00,Machine_9,1005,400,2,74
2024-01-21 03:00:00,Machine_10,1007,58,5,46
2024-01-21 04:00:00,Machine_1,1000,421,1,115
2024-01-21 04:00:00,Machine_2,1007,492,8,30
2024-01-21 04:00:00,Machine_3,1004,61,4,16
2024-01-21 04:00:00,Machine_4,1009,440,1,37
2024-01-21 04:00:00,Machine_5,1008,186,9,53
2024-01-21 04:00:00,Machine_6,1005,249,6,54
2024-01-21 04:00:00,Machine_7,1002,71,5,43
2024-01-21 04:00:00,Machine_8,1001,76,6,98
2024-01-21 04:00:00,Machine_9,1006,411,4,84
2024-01-21 04:00:00,Machine_10,1003,112,9,65
2024-01-21 05:00:00,Machine_1,1000,335,9,96
2024-01-21 05:00:00,Machine_2,1009,321,1,97
2024-01-21 05:00:00,Machine_3,1006,480,1,106
